ParentSystemId,SystemId,JOB_ID,BUSINESS_GROUP_ID,JOB_DEFINITION_ID,DATE_FROM,DATE_TO,NAME,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,JOB_INFORMATION_CATEGORY,JOB_INFORMATION1,JOB_INFORMATION2,JOB_INFORMATION3,JOB_INFORMATION4,JOB_INFORMATION5,JOB_INFORMATION6,JOB_INFORMATION7,JOB_INFORMATION8,JOB_INFORMATION9,JOB_INFORMATION10,JOB_INFORMATION11,JOB_INFORMATION12,JOB_INFORMATION13,JOB_INFORMATION14,JOB_INFORMATION15,JOB_INFORMATION16,JOB_INFORMATION17,JOB_INFORMATION18,JOB_INFORMATION19,JOB_INFORMATION20,OBJECT_VERSION_NUMBER,BENCHMARK_JOB_FLAG,BENCHMARK_JOB_ID,EMP_RIGHTS_FLAG,JOB_GROUP_ID,APPROVAL_AUTHORITY,COMMENTS,LoadBy,LoadDate,LoadProcess,CreateBy,CreateDate,CreateProcess,UpdateBy,UpdateDate,UpdateProcess,InactiveInd,InactiveDate,InactiveReason
76,2578,154,0,252,2002-09-29 00:00:00.000000 UTC,,AUS - REQUESTOR 5,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-22 09:44:10.000000 UTC,1531,2521420,3513,2002-09-29 18:43:50.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1552,0,1620,2004-06-30 00:00:00.000000 UTC,,PERCEPTA CFO,,,,,,,,,,Exec,Chief Officer,7680,,,,,,,,,,,,,,2004-06-30 12:19:02.000000 UTC,5439,3919200,5439,2004-06-30 12:19:02.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1554,0,1621,2004-06-30 00:00:00.000000 UTC,,PERCEPTA CONTROLLER,,,,,,,,,,Exec,Vice-President 1,7680,,,,,,,,,,,,,,2004-06-30 12:20:13.000000 UTC,5439,3919200,5439,2004-06-30 12:20:13.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,7,0,7,1999-02-01 00:00:00.000000 UTC,,BUYER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-12-17 15:07:32.000000 UTC,4150,2564716,1409,1999-02-18 07:33:02.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1596,0,1644,2003-08-09 00:00:00.000000 UTC,,1024\.BUYER,,,,,,,,,,G&A,Non-Manager,5010,,,,,,,,,,,,,,2004-08-09 10:02:07.000000 UTC,7803,4049517,7803,2004-08-09 10:02:07.000000 UTC,US,,,EX,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,6049,0,4868,1951-01-01 00:00:00.000000 UTC,,IEXPENSE APPROVER,,,,,,,,,,G&A,Manager 1,0,,,,,,,,,,,,,,2005-10-07 13:50:13.000000 UTC,4155,6683765,4155,2005-10-07 13:50:13.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1240,0,1431,2003-09-30 00:00:00.000000 UTC,,AUS - VP IT - ASIA PAC,,,,,,,,,,G&A,Director 1,,,,,,,,,,,,,,,2003-11-16 20:56:29.000000 UTC,3823,3279222,3823,2003-11-16 20:56:29.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1242,0,1432,2003-09-30 00:00:00.000000 UTC,,AUS - VP HR - AU/NZ,,,,,,,,,,G&A,Director 1,,,,,,,,,,,,,,,2003-11-16 20:57:38.000000 UTC,3823,3279222,3823,2003-11-16 20:57:38.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1286,0,1462,2004-02-16 00:00:00.000000 UTC,,NZ - HR DIRECTOR  AU NZ 1500AUD,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2004-02-16 17:12:57.000000 UTC,3864,3534454,3864,2004-02-16 17:12:57.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,171,0,1440,2002-09-01 00:00:00.000000 UTC,,ESP DIRECTOR CUENTA - REQ 1000,,,,,,,,,,G&A,Manager 1,,,,,,,,,,,,,,,2004-01-20 11:06:02.000000 UTC,1531,3457152,3457,2002-10-29 14:46:07.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,108,0,128,2001-09-25 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,NEWGEN PROCUREMENT MANAGER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:38:50.000000 UTC,1531,2524804,2021,2001-09-25 14:32:50.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,4,0,1024,1999-02-18 00:00:00.000000 UTC,,AUS - VICE PRESIDENT 5000,,,,,,,,,,Exec,Vice-President 1,,,,,,,,,,,,,,,2002-11-25 14:43:29.000000 UTC,1531,2524804,1409,1999-02-18 07:32:27.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,68,0,87,2000-10-04 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,CDA BUYER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:47:15.000000 UTC,1531,2524804,1409,2000-10-04 08:17:12.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,3,0,3,1999-02-18 00:00:00.000000 UTC,,DIRECTOR,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:49:10.000000 UTC,1531,2524804,1409,1999-02-18 07:32:17.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,153,0,1019,2002-09-29 00:00:00.000000 UTC,,AUS - REQUESTOR 10,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:23:58.000000 UTC,1531,2524804,3513,2002-09-29 18:43:31.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,152,0,1021,2002-09-29 00:00:00.000000 UTC,,AUS - OPS/DEPT MANAGER 500,,,,,,,,,,G&A,Manager 1,,,,,,,,,,,,,,,2002-11-25 14:39:36.000000 UTC,1531,2524804,3513,2002-09-29 18:43:06.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,151,0,1020,2002-09-29 00:00:00.000000 UTC,,AUS - DEPT DIRECTOR 1500,,,,,,,,,,G&A,Director 1,,,,,,,,,,,,,,,2002-11-25 14:37:37.000000 UTC,1531,2524804,3513,2002-09-29 18:42:32.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,67,0,88,2000-10-04 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,CDA VICE PRES,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:47:28.000000 UTC,1531,2524804,1409,2000-10-04 08:15:09.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,107,0,127,2001-09-25 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,NEWGEN BUYER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:38:34.000000 UTC,1531,2524804,2021,2001-09-25 14:32:25.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,87,0,107,2001-07-04 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,UK BUYER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:50:08.000000 UTC,1531,2524804,2022,2001-07-04 03:13:52.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,6,0,6,1999-02-18 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,PROCUREMENT DIRECTOR,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:49:46.000000 UTC,1531,2524804,1409,1999-02-18 07:32:50.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,2,0,2,1999-02-18 00:00:00.000000 UTC,,MANAGER,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:49:22.000000 UTC,1531,2524804,1409,1999-02-18 07:32:07.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,155,0,1025,2002-09-29 00:00:00.000000 UTC,,AUS - REQUESTOR 0,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:56:10.000000 UTC,1531,2524804,3513,2002-09-29 18:44:34.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,22,0,22,2000-01-01 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,PROCUREMENT ANALYST,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:40:22.000000 UTC,1531,2524804,2020,2000-01-31 13:38:46.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,21,0,21,2000-01-01 00:00:00.000000 UTC,2002-11-25 00:00:00.000000 UTC,ANALYST,,,,,,,,,,G&A,Non-Manager,,,,,,,,,,,,,,,2002-11-25 14:46:49.000000 UTC,1531,2524804,2020,2000-01-31 13:36:57.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,127,0,149,2001-12-11 00:00:00.000000 UTC,,BUYER ASSISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,2001-12-11 15:40:31.000000 UTC,1531,1987466,1531,2001-12-11 15:39:11.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,2,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,175,0,217,2002-09-01 00:00:00.000000 UTC,,ESP DIRECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 15:04:40.000000 UTC,3457,2479754,3457,2002-10-29 15:04:40.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,174,0,216,2002-09-01 00:00:00.000000 UTC,,ESP OFFICER-REQ,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 14:47:05.000000 UTC,3457,2479754,3457,2002-10-29 14:47:05.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,172,0,214,2002-09-01 00:00:00.000000 UTC,,ESP DIRECTOR-REQ,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 14:46:24.000000 UTC,3457,2479754,3457,2002-10-29 14:46:24.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,170,0,212,2002-09-01 00:00:00.000000 UTC,,ESP COMPRADOR2,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 14:45:44.000000 UTC,3457,2479754,3457,2002-10-29 14:45:44.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,176,0,218,2002-09-01 00:00:00.000000 UTC,,ESP OFFICER,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 15:04:58.000000 UTC,3457,2479754,3457,2002-10-29 15:04:58.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,173,0,215,2002-09-01 00:00:00.000000 UTC,,ESP OFFICER-PO,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-29 14:46:47.000000 UTC,3457,2479754,3457,2002-10-29 14:46:47.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
