ParentSystemId,SystemId,JOB_ID,BUSINESS_GROUP_ID,JOB_DEFINITION_ID,DATE_FROM,DATE_TO,NAME,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,JOB_INFORMATION_CATEGORY,JOB_INFORMATION1,JOB_INFORMATION2,JOB_INFORMATION3,JOB_INFORMATION4,JOB_INFORMATION5,JOB_INFORMATION6,JOB_INFORMATION7,JOB_INFORMATION8,JOB_INFORMATION9,JOB_INFORMATION10,JOB_INFORMATION11,JOB_INFORMATION12,JOB_INFORMATION13,JOB_INFORMATION14,JOB_INFORMATION15,JOB_INFORMATION16,JOB_INFORMATION17,JOB_INFORMATION18,JOB_INFORMATION19,JOB_INFORMATION20,OBJECT_VERSION_NUMBER,BENCHMARK_JOB_FLAG,BENCHMARK_JOB_ID,EMP_RIGHTS_FLAG,JOB_GROUP_ID,APPROVAL_AUTHORITY,COMMENTS,LoadBy,LoadDate,LoadProcess,CreateBy,CreateDate,CreateProcess,UpdateBy,UpdateDate,UpdateProcess,InactiveInd,InactiveDate,InactiveReason
76,2578,1811,0,1757,2004-09-27 00:00:00.000000 UTC,,IND - SUPERVISOR - OSC,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:52:44.000000 UTC,24502,4214780,24502,2004-09-28 06:52:44.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1807,0,1755,2004-09-27 00:00:00.000000 UTC,,IND - SR EXECUTIVE - ADMIN & FAC,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:51:30.000000 UTC,24502,4214780,24502,2004-09-28 06:51:30.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1781,0,1738,2004-09-27 00:00:00.000000 UTC,,IND - AVP - TRAINING,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:42:19.000000 UTC,24502,4214780,24502,2004-09-28 05:42:19.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1818,0,1760,2004-09-27 00:00:00.000000 UTC,,IND - EXECUTIVE - HR,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:55:55.000000 UTC,24502,4214780,24502,2004-09-28 06:55:55.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1749,0,1722,2004-09-27 00:00:00.000000 UTC,,IND - SECRETARY - CFO,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:34:30.000000 UTC,24502,4214780,24502,2004-09-28 05:34:30.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1765,0,1730,2004-09-27 00:00:00.000000 UTC,,IND - AVP - QUALITY,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:38:34.000000 UTC,24502,4214780,24502,2004-09-28 05:38:34.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1763,0,1729,2004-09-27 00:00:00.000000 UTC,,IND - CQO,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:38:34.000000 UTC,24502,4214780,24502,2004-09-28 05:38:34.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1775,0,1735,2004-09-27 00:00:00.000000 UTC,,IND - VP -  FINANCE,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:41:06.000000 UTC,24502,4214780,24502,2004-09-28 05:41:06.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1799,0,1751,2004-09-27 00:00:00.000000 UTC,,IND - EXECUTIVE - FINANCE,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:50:01.000000 UTC,24502,4214780,24502,2004-09-28 06:50:01.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1773,0,1734,2004-09-27 00:00:00.000000 UTC,,IND - BUYER,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:40:54.000000 UTC,24502,4214780,24502,2004-09-28 05:40:54.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1822,0,1763,2004-09-27 00:00:00.000000 UTC,,IND - AVP & HEAD - LAUNCH & IMPLEMENT,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:57:19.000000 UTC,24502,4214780,24502,2004-09-28 06:57:19.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1793,0,1746,2004-09-27 00:00:00.000000 UTC,,IND - SPECIALIST - QUALITY,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:50:50.000000 UTC,24502,4214780,24502,2004-09-28 05:50:50.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1779,0,1737,2004-09-27 00:00:00.000000 UTC,,IND - VP - BUSINESS DEVELOPMENT,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:42:07.000000 UTC,24502,4214780,24502,2004-09-28 05:42:07.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1787,0,1743,2004-09-27 00:00:00.000000 UTC,,IND - ASSISTANT MANAGER - APPLICATIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:49:54.000000 UTC,24502,4214780,24502,2004-09-28 05:49:54.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1815,0,1759,2004-09-27 00:00:00.000000 UTC,,IND - ENGINEER - NETWORK,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:54:36.000000 UTC,24502,4214780,24502,2004-09-28 06:54:36.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1777,0,1736,2004-09-27 00:00:00.000000 UTC,,IND - MANAGER - LEGAL,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:41:55.000000 UTC,24502,4214780,24502,2004-09-28 05:41:55.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1761,0,1728,2004-09-27 00:00:00.000000 UTC,,IND - DIRECTOR - SITE,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:36:33.000000 UTC,24502,4214780,24502,2004-09-28 05:36:33.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1813,0,1758,2004-09-27 00:00:00.000000 UTC,,IND - SR MANAGER - OPERATIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:54:24.000000 UTC,24502,4214780,24502,2004-09-28 06:54:24.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1783,0,1739,2004-09-27 00:00:00.000000 UTC,,IND - MANAGER - SOLUTIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:42:31.000000 UTC,24502,4214780,24502,2004-09-28 05:42:31.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1795,0,1747,2004-09-27 00:00:00.000000 UTC,,IND - TEAM LEADER - OPERATIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:51:20.000000 UTC,24502,4214780,24502,2004-09-28 05:51:20.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1820,0,1761,2004-09-27 00:00:00.000000 UTC,,IND - TRAINER - VOICE & ACCENT,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:56:07.000000 UTC,24502,4214780,24502,2004-09-28 06:56:07.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1801,0,1752,2004-09-27 00:00:00.000000 UTC,,IND - MANAGER - OSC,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:50:12.000000 UTC,24502,4214780,24502,2004-09-28 06:50:12.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1791,0,1745,2004-09-27 00:00:00.000000 UTC,,IND - SPECIALIST - OSC,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:50:38.000000 UTC,24502,4214780,24502,2004-09-28 05:50:38.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1789,0,1744,2004-09-27 00:00:00.000000 UTC,,IND - SUPERVISOR - OPERATIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:50:26.000000 UTC,24502,4214780,24502,2004-09-28 05:50:26.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1809,0,1756,2004-09-27 00:00:00.000000 UTC,,IND - HEAD - HR (NORTH),,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:51:42.000000 UTC,24502,4214780,24502,2004-09-28 06:51:42.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1759,0,1727,2004-09-27 00:00:00.000000 UTC,,IND - SR VP - OPERATIONS,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:36:21.000000 UTC,24502,4214780,24502,2004-09-28 05:36:21.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1803,0,1753,2004-09-27 00:00:00.000000 UTC,,IND - EXECUTIVE - MARKETING,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:50:24.000000 UTC,24502,4214780,24502,2004-09-28 06:50:24.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1743,0,1719,2004-09-27 00:00:00.000000 UTC,,IND - CEO,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:31:50.000000 UTC,24502,4214780,24502,2004-09-28 05:31:50.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1826,0,1765,2004-09-27 00:00:00.000000 UTC,,IND - MANAGER - HR,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 06:58:35.000000 UTC,24502,4214780,24502,2004-09-28 06:58:35.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1785,0,1742,2004-09-27 00:00:00.000000 UTC,,IND - ASSISTANT MANAGER - ADMIN & FAC,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:47:56.000000 UTC,24502,4214780,24502,2004-09-28 05:47:56.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1751,0,1723,2004-09-27 00:00:00.000000 UTC,,IND - CTO,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:35:27.000000 UTC,24502,4214780,24502,2004-09-28 05:35:27.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1769,0,1732,2004-09-27 00:00:00.000000 UTC,,IND - MANAGER - IT,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:39:48.000000 UTC,24502,4214780,24502,2004-09-28 05:39:48.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1797,0,1749,2004-09-27 00:00:00.000000 UTC,,IND - SPECIALIST - KNOWLEDGE & ESCALN,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:54:46.000000 UTC,24502,4214780,24502,2004-09-28 05:54:46.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,
76,2578,1771,0,1733,2004-09-27 00:00:00.000000 UTC,,IND - AVP -  HR,,,,,,,,,,G&A,Non-Manager,0,,,,,,,,,,,,,,2004-09-28 05:40:54.000000 UTC,24502,4214780,24502,2004-09-28 05:40:54.000000 UTC,US,,,,,,,,,,,,,,,,,,,,,1,false,,false,1,,,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,mwright,2022-01-28 14:27:21.878864 UTC,Corp_OracleEbs_BigQuery_PER_JOBS_Import,false,,